TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
18.606388,105.801111
9.980555,106.137777
11.131666,105.498333
9.843055,105.305555
17.491388,106.504444
9.826111,105.29
20.260833,105.984444
16.754444,107.1625
14.414444,108.970277
11.141666,105.488055
10.483055,106.029166
18.342777,105.740277
18.113333,106.350833
16.755,107.1925
10.598055,105.925277
10.3675,106.195833
11.577222,106.618055
11.174722,106.264166
17.758055,106.376388
16.663888,107.182222
12.806944,108.405555
17.733055,106.339444
10.383888,105.920833
18.234722,106.199444
11.393055,106.162222
16.364722,107.429722
16.750555,107.184166
10.978611,105.638888
10.381111,106.202222
14.405276999999998,108.954722
16.746111,107.188611
16.739722,107.186666
19.530555,105.71388799999998
16.328332999999997,107.471111
17.937777,106.51
10.6,105.925277
11.383888,106.181666
11.288611,106.49638799999998
18.046666,106.333888
14.091110999999998,109.096388
16.755833,107.193611
16.332777,107.466666
10.306944,106.218333
17.089166,106.993055
10.405833,106.1
11.668333,106.655277
10.415,106.27361100000002
16.735277,107.176388
17.483888,106.556944
16.680833,107.038888
11.190277,106.615833
17.325,106.63
18.681666,105.773055
10.044166,106.336944
10.638888,106.186944
17.448055,106.499166
17.318888,106.060555
17.5525,106.458611
11.061944,106.436666
11.277777,106.622777
11.506666,106.610277
11.182777,106.669722
14.404722,109.001111
16.3125,107.082777
13.810277,107.886111
17.934166,106.510833
18.645833,105.695555
14.451944,107.937777
11.789722,107.037777
17.705,106.480555
17.956666000000002,105.955833
18.385833,105.797222
16.334166,107.185833
19.166388,105.635277
16.621388,107.201388
16.578332999999997,107.316944
20.933888,106.311111
11.665277,106.6975
16.796944,107.071944
17.327776999999998,106.644166
19.372222,105.935277
19.912222,106.011944
10.508611,105.939444
18.803611,105.7825
10.873055,105.905833
10.52,106.010833
12.258055,105.325555
16.797222,106.961388
16.323055,107.735833
15.701388,108.226944
18.311388,105.723333
17.385832999999998,106.605277
16.639166,107.450833
10.3325,106.142777
16.901944,107.136944
19.003055,105.589166
18.293888,105.94638799999998
19.250277,105.715555
19.523888,105.796944
15.645554999999998,108.244444
9.843055,105.305555
10.302222,106.223055
19.438333,105.75861100000002
18.26,106.07138799999998
16.639722,107.175277
18.815555,105.725277
18.599722,105.620833
11.036388,105.695833
11.877222,106.933611
17.950554999999998,106.513055
16.309166,107.391388
17.697777,106.4825
18.182222,106.201388
16.701944,107.170277
12.9025,109.119444
15.668611,108.2225
12.410555,104.437777
13.134166,109.284722
15.862222,108.165833
19.000277,105.600555
12.474722,104.461666
15.673333,108.2375
11.083888,106.72611100000002
17.94,106.4825
15.595555,108.089444
11.413055,105.488611
19.207777,103.146666
11.260555,106.651111
18.246666,105.898333
11.755,103.164444
18.141944,105.950277
18.171388,105.311111
20.144722,105.934444
18.493333,105.648888
11.676388,106.668055
21.411111,106.27361100000002
11.095555,105.4725
16.7975,107.188333
16.746111,107.182222
11.492222,106.611944
11.158055,105.47166599999998
15.934166,108.15
16.700554999999998,107.541666
17.0225,107.021944
14.444722,107.935833
11.149166,105.391111
9.531111,105.041944
19.591944,103.657222
11.755,103.164444
20.065555,105.856944
9.598888,105.268888
16.47,107.070277
17.016666,106.973055
16.693054999999998,107.161944
18.028055,106.282222
19.353055,105.554166
10.366666,106.15916599999998
9.598888,105.328055
11.513055,106.61861100000002
17.433888,106.482222
15.675277,108.098611
18.253055,105.996111
