TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
16.933,105.984
18.825,105.712
11.14675177,106.4578208
11.76792775,108.9549247
18.2,105.704
12.85519047,109.0625642
20.496,103.346
17.592,106.479
13.59918244,109.1485321
15.85084851,108.1993634
18.442,105.936
17.703,105.947
16.994,107.017
15.82632145,108.1885054
10.45435859,106.1831336
10.76804803,106.4239594
13.31581328,108.7975906
15.96839636,108.0735602
11.51861873,106.4074443
16.37771632,107.2479417
16.97,105.963
16.983,106.983
18.267,105.692
16.86564934,106.8838957
11.15489732,106.7902408
16.944000000000003,105.992
17.767,106.417
17.962,105.82
17.867,105.8
16.82075218,107.80836
17.737000000000002,106.419
17.069000000000003,107.075
16.22030713,107.26672109999998
18.333,105.917
17.85,106.133
19.953,103.558
18.031,105.861
18.848,105.654
11.02856599,106.5853766
17.333,106.2
10.44576867,106.2991335
15.404000000000002,107.621
16.90153017,106.91241200000002
16.32242737,107.0891708
15.54838661,108.0693274
10.17642203,106.2651672
18.358,105.904
10.35250291,106.0886694
16.592,106.108
20.017,103.717
17.776,106.258
10.98778939,108.1601348
17.687,106.409
18.802,105.625
11.3878885,106.3261471
16.289,106.971
14.01643634,109.15227079999998
17.908,105.83
9.32766103,104.8513004
13.38127037,108.9513463
18.8,105.615
17.526,106.281
15.387,107.567
17.35,106.75
17.833,106.217
17.433,106.183
15.89781878,108.1996472
10.68535712,106.5104283
17.333,106.2
9.99745231,106.2425722
10.32276154,105.7314369
12.6033118,108.8656882
10.48073383,106.142114
16.37420253,107.2385421
15.42382279,107.7850165
17.64,106.279
10.95957192,106.63808059999998
18.39,105.74
17.033,106.817
17.031,106.864
18.183,105.7
10.60838113,107.6275645
16.907,106.017
15.49593403,108.2032694
16.607,106.422
16.60208224,106.7463436
11.74410887,106.8251446
15.417,107.372
12.89739338,108.7987309
15.84560516,108.3571406
18.443,105.786
18.379,105.853
18.428,105.686
16.45892941,107.3396981
18.722,105.492
10.72172534,106.4685473
10.56614434,105.6917845
17.217,106.958
11.66727848,106.4050699
11.89941701,106.7095879
20.471,103.362
17.383,106.683
20.414,103.567
18.974,105.564
20.679,102.487
18.42,105.842
15.67853305,108.0096779
17.719,106.483
17.829,106.333
18.317,105.915
17.733,106.483
17.597,106.456
19.648,103.583
16.239,106.862
16.29137552,107.2104683
18.953,105.593
15.85136336,108.1694962
16.47590152,107.275291
15.54134822,108.0834015
15.89872182,108.1996347
18.317,105.912
16.303,106.568
9.87372137,105.9082888
18.802,105.625
16.63433479,106.6707022
18.415,105.811
17.817,106.45
10.44923456,106.5366812
19.65,103.646
17.803,106.351
16.883,106.017
12.15278938,109.1863202
19.593,103.615
17.022000000000002,106.958
16.56938791,107.1499059
16.997,105.93
17.283,106.65
15.03123925,108.4752727
11.47561295,106.3228881
17.311,106.645
17.986,105.95
18.767,105.726
16.61466103,106.85893459999998
17.505,106.267
17.517,106.483
11.09394103,107.9803411
15.842,106.781
17.0,107.083
11.23118587,106.8804573
10.45343049,106.1895258
18.067,106.283
16.933,106.95
18.862,105.501
16.32970277,106.892719
10.85220593,107.3078529
10.53648044,107.467132
18.81,105.4
18.018,105.855
15.403,107.249
16.687,105.35
18.408,105.712
17.424,106.237
17.083,107.08
18.218,106.081
20.079,103.897
12.89387615,109.2963205
11.19493211,107.3984059
10.94416771,106.6444008
10.65749805,106.2680236
11.2636239,108.00553229999998
11.03612471,107.9806707
10.81511608,107.4300729
17.372,106.632
10.7170627,107.3474926
17.117,106.75
17.658,106.264
9.47965625,105.0389338
16.82787125,106.8647553
12.20634805,109.0857851
18.786,105.417
17.058,107.036
11.20214369,106.2016435
15.86382211,108.1553247
16.74988433,106.793647
16.268,106.625
9.96932336,105.6320933
10.32645806,105.6958217
10.190336,106.40124009999998
16.87700286,106.9262431
18.645,105.709
11.1043072,108.35570690000002
18.467,105.674
15.81551245,108.2614282
11.01067118,108.1919232
15.83567666,108.0764136
17.3,106.617
18.083,105.867
16.16090192,107.71099840000002
11.14557117,107.3549847
8.89619497,105.1034565
10.68891166,106.5232455
18.228,105.883
17.775,106.254
17.983,105.85
10.00915616,105.6130068
17.031,106.857
18.438,105.791
10.83270313,108.0016779
16.783,106.107
12.83175063,108.0092558
10.43017191,105.82123090000002
11.96277586,106.69712959999998
17.75,106.417
14.59816669,108.80040929999998
17.719,105.958
11.86753515,106.7488592
10.32647762,105.6866874
12.9988229,108.8236467
11.71795285,109.04702179999998
11.01947099,106.4132561
11.04250661,107.3596485
18.35,105.867
15.19639187,108.8976204
18.8,105.333
9.90231857,106.0278623
17.486,106.567
11.23972244,106.8159478
17.758,105.97
11.48195483,106.3201672
18.939,105.514
16.969,106.92
18.071,105.863
18.206,106.047
16.3,106.567
18.645,105.709
17.105,105.68
17.12,106.037
11.27291391,106.5418155
17.084,107.084
13.70250516,108.3293479
16.858,105.978
14.71920821,107.6366304
12.59249404,108.2723486
18.686,105.48
9.574683300000002,105.7716958
15.39632489,108.1831907
17.589000000000002,106.279
16.31964161,107.4334659
16.29808445,107.57538390000002
18.802,105.625
11.49441872,105.8956962
12.59249404,108.2723486
18.317,105.75
19.742,103.69
