TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
14.620277,107.681944
11.117222,106.155833
11.625,106.614722
13.954444,108.755
16.595833,107.115833
11.011944,105.710555
10.554722,104.491666
20.865,106.7
11.665833,105.986388
11.629722,106.605555
11.333888,106.072222
11.819722,106.581666
16.708054999999998,106.715555
11.603888,106.677777
11.079444,105.848888
15.601110999999998,106.799444
11.461388,106.613611
11.819722,106.582777
14.756944,107.709444
15.0925,107.108611
11.513888,106.628611
15.580555,108.254444
10.57,104.488055
15.510832999999998,106.907777
11.464166,106.613611
16.815,106.999166
15.495833,108.427222
11.363611,106.825555
11.658888,106.58
17.103333,106.841111
16.877222,107.078611
14.5275,107.806944
16.905555,106.879722
16.084722,107.358055
14.658611,107.7975
14.529722,107.765277
11.6225,105.991666
16.849444000000002,106.971388
11.629444,106.641111
13.87,108.208333
10.631666,105.905277
11.651388,106.625833
10.563611,104.464166
11.691388,106.582777
14.499166,107.900277
14.540277,107.785833
11.295,106.623611
11.755,103.164444
17.042222,106.805
16.683055,106.556944
10.598055,104.452222
11.67,106.651666
15.610833,108.2075
16.721110999999997,106.430555
11.665555,106.642222
11.754444,106.590555
15.153888,106.054722
11.634166,106.609166
10.539444,104.478888
14.5475,107.788888
14.655276999999998,107.378055
11.066666,106.158333
14.529444,107.797777
16.799444,106.998888
16.307222,106.964722
11.651388,106.596388
16.775833,106.918055
17.118055,106.104722
18.841111,103.965277
10.853055,105.578333
16.7075,106.87138799999998
16.9275,107.035
16.848333,107.083888
17.016111,106.918611
11.732222,106.580277
10.542777,105.975277
11.658333,106.640555
17.711666,106.448611
11.655,106.6175
11.496111,106.609166
11.836388,106.5925
17.441666,106.582222
11.626944,106.609166
16.617222,106.531111
11.630555,106.607222
16.950833,107.131111
11.645277,106.5825
11.713888,106.6175
11.531666,105.318333
14.691944,107.804444
16.744722,107.142777
13.9575,108.7975
14.222777,107.989444
15.779444,107.998055
16.874722,106.880555
14.569444,107.781666
11.645833,106.640277
11.820555,106.581666
15.181110999999998,106.031666
19.990555,105.855555
10.52,106.005277
11.655833,106.604722
16.251110999999998,107.334722
10.552777,104.466111
19.135555,102.889166
11.670555,106.568888
19.289166,105.827222
11.683888,106.633333
11.326666,106.647777
11.747222,106.58
16.309722,107.195833
16.448055,107.510277
11.755,103.164444
19.441944,102.469166
16.866666,107.066111
18.051388,106.03
20.825555,106.7125
19.733611,105.766388
11.6325,106.604444
11.755,103.164444
11.623888,106.601666
11.464722,106.511111
14.534722,107.810833
11.651944,106.646944
19.207222,103.079444
14.718333,107.869722
11.286388,106.37
10.5875,105.85388799999998
15.688055,107.593888
15.571666,108.130833
15.603611,108.219722
15.194166,105.974722
14.426666,109.020277
14.224444,107.9875
11.679722,106.538888
16.775833,106.918055
14.523055,107.813611
15.570277,107.629722
11.755,103.164444
16.785277,107.074722
11.627777,106.634722
11.687777,106.565277
9.879166,106.1675
14.233610999999998,107.845
11.648611,106.028611
10.554722,104.454166
11.625277,106.61
16.962222,106.411388
16.996111,106.949444
11.654166,106.588611
16.645833,107.006666
15.580555,108.254444
14.655276999999998,107.459722
11.755,103.164444
15.145,106.038055
14.578888,107.816111
19.130555,102.931944
11.726388,106.598611
11.755,103.164444
19.017222,103.151944
16.823611,107.103611
11.282777,106.37
11.639722,106.605555
16.993055,105.968611
19.161388,102.930555
14.261944,107.484166
11.340833,106.530555
17.956666000000002,106.281666
16.587777,106.93111100000002
11.661388,106.531111
16.310277,107.298055
19.281111,103.138333
11.755,103.164444
11.629722,106.607222
16.677222,107.194444
14.31,107.473611
15.852777,108.208888
11.755,103.164444
18.185555,106.253888
11.653888,106.635
14.556666,107.786944
16.525277,107.033611
