TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
21.5,106.4
10.76148368,106.4742265
21.433333,106.35
11.92933539,108.0039271
11.08017636,106.8868084
17.816666,105.766666
11.08013456,106.5792456
11.12379275,106.5291235
21.366666,106.583333
20.133333,107.733333
9.50315722,105.1173013
11.08300355,106.5490513
12.23091831,107.655414
11.03639767,108.0471815
11.1102213,106.53088390000002
11.08300355,106.5490513
13.127750199999998,109.2578273
19.516666,105.8
18.933333,105.45
10.07441002,105.9417009
14.08233972,108.818399
17.55,106.55
16.26364135,107.1839654
21.416666,106.25
11.09936119,104.1544832
16.9,106.45
11.10641631,106.5674851
21.283333,106.316666
14.16663213,108.94912240000002
19.483333,105.783333
10.40485427,106.1180845
19.4,105.75
18.383333,105.916666
17.166666,107.333333
17.5,105.366666
18.383333,105.85
19.883333,105.483333
17.7,106.483333
19.5,105.8
18.25,105.866666
18.016666,106.316666
19.016666,105.583333
19.016666,105.6
18.166666,106.216666
20.35,104.333333
17.583333,105.816666
21.3,103.0
18.133333,106.45
18.216666,106.066666
20.333333,105.516666
19.766666,105.55
19.366666,105.716666
19.966666,105.316666
17.916666,106.3
19.766666,105.766666
19.716666,105.433333
19.5,105.8
19.816666,105.65
19.416666,105.766666
19.266666,105.716666
19.816666,125.666666
17.333333,106.6
20.366666,104.283333
19.566666,105.716666
18.016666,106.433333
19.916666,106.016666
20.1,105.833333
19.15,105.633333
18.916666,105.433333
18.75,105.3
18.016666,106.45
16.833333,106.083333
11.12576689,106.4961722
18.8,105.683333
19.716666,105.633333
20.9,103.616666
18.383333,105.783333
18.333333,105.95
19.016666,105.583333
11.14474911,106.8240534
10.99774668,108.2606332
9.08436185,105.0197773
15.94826457,108.0542493
10.51923805,106.2436952
10.46162686,106.174024
11.63925625,106.5107817
16.30736132,107.1498303
17.783333,105.083333
11.9875781,107.1646583
9.07622019,105.0270578
9.10134239,105.3883985
11.09789095,106.4649022
15.40093658,108.5742368
16.31671528,107.45214070000002
11.88816369,107.163869
12.18589709,107.6393509
11.02269272,106.4956487
11.00526436,107.90263590000002
13.96301129,108.9166954
11.24652425,107.1516185
13.49437436,107.8653814
10.5000791,106.0389203
12.50456976,108.2438499
15.82712706,107.95467920000002
12.9662555,107.43032279999998
11.65746878,107.7213296
10.14761007,106.4530788
14.19337366,108.9062687
12.94778005,109.1162271
10.61273017,107.6476971
10.97347704,108.274574
13.407637300000005,108.75724440000002
13.60857294,107.910157
13.0002042,109.2448932
10.34276736,105.6821554
11.36874533,106.7072669
15.28575674,108.6174545
13.53307295,107.8778464
10.73362309,107.9685272
10.20796873,106.291767
10.37120263,105.8895915
11.45172338,107.4903304
11.06252551,107.9599027
13.07176338,108.792585
10.34320432,106.1617077
9.29767657,105.3430795
10.39492549,105.27842920000002
10.97127687,106.2693425
13.90618585,108.204951
11.46028798,106.0927073
11.34815163,106.6723277
15.93247895,108.0227443
10.61783659,107.3462746
11.01900307,106.9815857
15.83419755,107.9659774
10.57107035,104.5271108
10.21065741,106.5081367
14.11256828,108.9681283
14.64288362,109.0524444
11.63538031,106.3823446
8.850964900000001,105.1061725
11.67556038,107.1906332
12.16489872,107.4673897
9.70073835,106.4921254
11.75323428,108.9229253
9.93336635,105.5006469
11.80772998,108.9592178
9.2733654,104.8057925
10.90093101,106.2232933
14.20776782,109.0043398
10.68855938,107.1905413
15.94957636,107.9816715
10.76031467,107.5027513
10.42081962,105.9335877
11.10136607,108.4335033
16.31667177,107.45588229999998
13.51781456,107.8693543
9.80545046,106.0594786
11.48706031,105.9351013
11.04186955,108.3452909
14.10345303,108.9589487
13.74159665,107.9653858
10.23216405,106.7291555
11.09760116,107.12123390000002
10.86749246,107.0647192
11.89513178,107.0785677
11.3455308,106.48631
9.69959576,106.5458953
14.6447608,109.06078259999998
11.50171283,106.1377965
12.93060222,109.245381
15.79220784,108.2757354
10.16852769,106.4257901
13.72631146,108.1950835
13.00562771,109.244855
10.51433881,107.1573324
12.91426252,108.37481979999998
11.35993994,106.3076895
10.90093101,106.2232933
15.76138974,108.1269111
14.14722189,108.7983327
12.21390355,107.6396283
14.08840351,108.7896391
11.05673562,106.8765909
10.46015548,104.9010537
11.27831007,106.5473407
10.71083616,106.476724
11.125834199999998,106.9566735
9.04274513,105.0698268
11.08920466,106.8886969
10.76330508,106.4714918
10.96004976,106.5465778
10.86247545,106.3374955
10.93286952,106.7257674
9.04455429,105.0698272
10.93471376,106.7193737
9.38999088,105.8496149
13.59718046,107.9571142
10.46015548,104.9010537
18.133333,106.266666
18.15,106.266666
17.566666,105.416666
17.066666,106.933333
17.833333,105.8
17.066666,106.983333
17.916666,106.25
18.483333,105.333333
18.0,106.183333
17.6,105.733333
18.666666,105.533333
19.083333,105.683333
18.666666,105.533333
18.233333,105.016666
19.866666,105.4
18.916666,105.166666
17.6,105.733333
17.533333,106.383333
18.1,106.266666
17.616666,106.05
18.1,106.433333
17.083333,106.983333
18.05,106.333333
18.683333,105.483333
17.3,106.733333
18.483333,105.333333
18.533333,105.5
17.833333,105.8
17.75,106.366666
17.85,105.816666
19.383333,105.733333
17.166666,106.933333
17.566666,105.25
18.533333,105.5
17.166666,107.333333
18.05,106.333333
17.2,106.85
17.533333,106.55
20.65,104.4
17.2,106.8
17.566666,105.233333
17.833333,105.8
19.383333,105.75
13.59774616,107.9091012
12.18409022,107.6393331
14.08533998,108.95448
14.0751443,108.8221707
14.09742243,108.7877004
14.12198896,108.8059836
11.03751085,106.6037304
12.19315094,107.6366672
12.23182173,107.655423
15.51350645,104.7638116
21.466666,108.233333
15.5533728,108.3189719
19.55,103.4
10.84806699,106.3237092
13.86962666,108.2469986
14.05996366,108.2234513
11.67190485,107.9955317
11.15231332,108.3689997
10.97530849,108.2773006
14.09753321,108.19152859999998
11.52497639,106.7366245
11.987363900000002,107.1921993
9.97897038,106.5526683
17.2,106.85
18.533333,105.4
17.6,105.3
17.6,105.75
18.133333,106.433333
17.85,105.816666
17.633333,106.366666
11.72731913,106.7635673
13.494310999999998,107.8709193
10.59892615,107.3369947
11.38800151,107.2094747
10.91773307,106.9854848
13.65607908,107.941221
10.17405205,105.8853886
13.58138695,107.9938528
10.7517757,107.9595687
14.92724941,108.6353921
11.145947,107.7365919
10.45835572,104.9376094
11.14831259,106.9751331
11.18364067,107.561233
11.76945606,106.6720764
10.61091085,107.3051087
11.01853646,108.068392
10.05290132,106.39790659999998
11.01461155,106.286004
11.34860643,107.39327
11.76192322,107.6627467
13.58792964,107.9754673
12.00724194,107.3052884
11.7917002,106.7318596
11.0812468,106.5389721
11.32336719,106.8847213
11.83691793,108.15167350000002
13.65607908,107.941221
11.37176753,106.2912472
13.657808800000002,107.7915959
11.56813978,107.6104959
11.63139457,106.2658292
12.27390849,107.2974752
11.41998441,105.9825499
11.34764817,105.9795523
10.30650651,106.2994723
11.35793828,107.3567118
11.78957741,107.0511625
10.85565188,107.9605871
10.648126800000002,105.8245517
9.71339767,106.4921814
11.59562414,106.17119540000002
10.55856828,106.5518434
11.76253753,108.95955159999998
10.90837952,106.1684213
15.28575674,108.6174545
11.1471198,106.3799879
19.416666,105.733333
19.266666,105.683333
10.20605152,106.526372
10.12915692,105.7547284
11.00279926,106.0671875
10.01958785,106.3630934
9.59716897,105.2376469
10.65463508,106.3045815
11.56586311,106.5406479
10.36113974,106.2028773
9.45914073,106.0338033
10.60565524,107.6293681
10.28614818,106.7778364
12.99372005,109.2218921
10.43878174,105.9756716
11.91095609,107.8522704
11.18785094,106.3710219
9.66665427,105.4118191
9.18695066,105.620634
10.16852769,106.4257901
10.86972919,106.3329534
12.71600951,107.8379785
12.19506167,107.5292153
11.145947,107.7365919
14.10774182,108.2941466
14.17768691,107.550941
10.70811492,106.4785394
10.13345711,106.3800004
11.04821007,108.3470634
10.47612544,107.441998
10.46286347,106.320219
14.10643061,108.3385937
9.38999088,105.8496149
10.71265752,106.47398970000002
9.81766654,105.9008399
10.72697556,106.3048906
14.15574835,108.9445889
14.14722189,108.7983327
13.91098237,109.1919763
20.683333,104.4
19.366666,105.733333
18.316666,105.916666
17.816666,106.133333
19.416666,105.766666
17.233333,106.833333
18.45,105.316666
18.5,105.366666
18.083333,106.316666
19.083333,105.6
19.483333,105.783333
18.383333,105.7
19.35,105.733333
20.466666,104.116666
18.2,106.216666
17.25,106.816666
19.866666,105.433333
19.716666,105.7
18.333333,105.55
19.416666,105.766666
18.45,105.3
19.633333,105.583333
19.35,105.733333
18.05,106.333333
18.5,105.75
19.15,105.35
19.766666,105.466666
19.4,105.75
19.35,105.733333
19.1,105.666666
18.233333,106.033333
18.4,105.8
17.9,105.816666
19.383333,105.433333
19.25,105.683333
19.333333,105.583333
19.1,105.6
18.5,105.35
19.683333,105.766666
17.533333,106.55
19.883333,105.483333
19.1,105.6
17.783333,106.3
17.966666,105.983333
19.383333,105.766666
18.8,105.616666
19.016666,105.583333
19.35,105.733333
19.133333,105.633333
19.866666,105.433333
18.5,105.5
18.166666,106.166666
19.416666,105.766666
19.05,104.833333
17.866666,106.433333
16.65,106.3
17.633333,106.533333
18.416666,105.933333
19.833333,105.583333
19.0,105.283333
19.133333,105.616666
19.833333,105.583333
17.633333,106.033333
19.4,105.75
18.45,105.3
19.616666,105.65
17.083333,107.033333
19.766666,105.533333
18.733333,105.733333
19.616666,105.65
19.066666,104.833333
19.816666,105.6
19.35,105.716666
19.266666,105.716666
17.583333,105.733333
18.933333,105.433333
16.65,106.3
19.816666,105.6
19.35,105.716666
19.283333,105.7
20.666666,104.383333
19.833333,105.433333
18.9,105.316666
19.4,105.75
19.766666,105.55
19.316666,105.416666
19.0,105.583333
19.4,105.75
18.333333,105.866666
18.316666,105.616666
20.233333,104.016666
19.383333,105.766666
17.533333,106.55
19.35,105.733333
19.0,105.583333
19.416666,105.766666
19.35,105.733333
18.116666,106.266666
17.816666,105.95
19.716666,105.716666
18.45,105.216666
19.416666,105.766666
17.4,106.616666
20.133333,107.716666
17.75,106.416666
18.383333,105.85
19.816666,105.65
18.0,106.0
12.3,104.616666
19.216666,105.683333
17.5,105.316666
18.183333,105.7
19.35,105.716666
20.133333,107.716666
18.166666,105.75
17.366666,106.616666
19.133333,105.516666
15.77340871,107.9865426
13.6057337,107.9212044
11.91095609,107.8522704
11.06480263,106.5718404
14.16470558,108.9352457
13.59318733,107.9127394
18.25,105.033333
17.85,105.966666
17.633333,106.533333
13.58201361,107.9412284
21.433333,106.35
21.433333,106.283333
17.75,106.433333
21.533333,106.5
21.433333,106.283333
21.55,106.5
20.45,104.116666
18.7,105.566666
20.583333,105.033333
17.816666,105.766666
19.866666,105.4
12.6,105.85
21.666666,106.6
19.266666,105.683333
19.266666,105.683333
13.59318733,107.9127394
21.366666,106.583333
21.433333,106.35
19.833333,105.583333
19.066666,105.833333
21.666666,106.6
17.716666,106.366666
19.5,105.733333
21.55,106.5
21.45,106.3
18.05,105.85
21.45,106.3
19.816666,105.666666
19.883333,105.416666
11.81348004,106.7182303
21.433333,106.283333
18.9,105.3
20.3,105.316666
20.55,104.433333
19.6,103.783333
21.433333,106.283333
9.82768586,105.3892149
10.47613245,107.44108490000002
9.97174274,106.3428245
10.86707568,106.3192186
14.07836112,108.1741795
10.31035731,105.9761872
19.066666,105.583333
12.19259653,107.5999208
10.86707568,106.3192186
19.15,105.616666
9.43070138,105.2794389
12.86603722,108.086187
10.68677343,107.0543473
11.29481532,106.5025388
13.98189789,108.3511344
13.94455296,108.2424121
12.49482715,108.35337659999998
10.25499691,106.6854596
18.066666,106.3
10.78557994,107.3932715
12.19259653,107.5999208
11.80666967,107.1834119
10.05290132,106.39790659999998
11.7511541,107.1141748
11.55525441,106.0884883
11.78916167,107.1080431
13.59943351,107.9192801
11.45103455,106.1476779
11.28945393,107.6537206
11.17967946,106.37831
17.75,105.133333
15.59798396,107.4173071
12.16489872,107.4673897
10.44148985,107.2353633
9.49772572,105.1291451
14.65476858,107.9615323
12.95957007,109.3917404
11.77648794,107.1106987
11.74419291,107.07742890000002
9.3565448,106.1619038
12.41470539,108.5775918
18.233333,106.0
18.316666,105.9
19.233333,105.7
20.383333,104.016666
19.616666,105.65
19.216666,105.25
19.4,105.75
17.25,106.816666
18.15,106.266666
17.633333,106.516666
17.55,105.25
19.866666,105.45
17.7,106.483333
19.133333,105.15
18.383333,105.783333
17.533333,105.3
20.4,104.25
19.4,105.75
18.466666,105.166666
17.533333,106.55
19.766666,105.416666
19.4,105.383333
12.4,105.766666
20.633333,104.416666
17.833333,106.4
18.5,105.75
19.883333,105.466666
19.516666,105.733333
19.816666,105.583333
17.316666,106.633333
18.916666,105.433333
19.966666,105.316666
17.883333,106.433333
19.35,105.733333
19.633333,105.6
18.5,105.483333
18.0,106.45
11.08199207,107.5063633
11.6197148,106.7674726
11.74419291,107.07742890000002
10.50108185,107.1124833
11.53890284,106.3241008
16.60192812,107.0593681
10.76240956,106.4696585
11.15336891,108.386377
13.12026659,109.2209866
11.14247126,106.4074369
12.68481852,107.314763
10.90574239,106.7265256
15.61993276,108.01705359999998
10.62294792,106.3135883
15.61993276,108.01705359999998
10.81459395,107.9972893
19.366666,105.716666
13.59318733,107.9127394
13.58233898,107.9135302
17.7,105.75
21.45,106.3
11.12449666,108.1908379
12.91084043,109.0105343
13.9847388,108.3631294
10.81653452,107.2426662
10.83812034,106.3236655
11.13355678,106.3799239
11.38401244,107.373414
10.85961123,107.40300259999998
11.65112368,107.1950263
12.19708783,107.6027203
12.16081202,107.5197062
11.06480263,106.5718404
10.10265468,106.393558
11.14255656,106.38912340000002
10.62018139,106.3263742
14.10345303,108.9589487
10.65935913,107.09894479999998
12.41486912,108.5959789
14.43512347,108.24759170000002
9.43070138,105.2794389
11.0879584,106.4621062
15.54048976,108.2995711
12.22184374,107.5643791
10.64901914,105.8291258
10.62702874,107.2001525
11.72475352,107.6761432
15.53518478,108.3089579
12.01351459,107.3117685
10.97072575,108.270027
11.5471687,106.8036899
11.7155278,107.7906578
9.86383835,105.4129737
18.916666,105.433333
21.45,106.3
11.18785094,106.3710219
11.40881587,107.2059709
16.35184301,107.0380076
10.99381064,108.0338911
11.15155599,106.39832340000002
9.92733401,106.1237229
10.56871927,107.1357847
10.87153766,106.3329614
10.97006112,108.1968795
10.34592058,106.1608043
10.73513621,107.121405
12.97754664,108.3787636
10.85373268,105.7006723
11.43587378,107.2135101
11.18914029,107.5521288
10.76924362,106.35903190000002
18.7,105.766666
21.45,106.35
21.666666,105.85
21.433333,106.283333
21.433333,106.3
17.816666,106.166666
17.9,106.416666
13.58057587,107.909815
11.18908393,106.0687799
9.90230739,106.0315109
18.033333,106.316666
18.033333,106.316666
18.033333,106.316666
10.10265853,106.39264540000002
9.69959576,106.5458953
21.6,105.833333
14.42393418,108.9189681
10.37571703,105.8923449
10.40485427,106.1180845
11.20673675,107.6072004
10.7088713,106.309385
12.9582656,109.3281455
10.7645229,106.4038233
19.083333,105.683333
11.3163315,106.3533047
11.09412106,107.868751
11.32336719,106.8847213
21.45,106.3
11.65644527,106.11181670000002
10.04290813,106.4088128
10.65478524,106.2680124
11.5226356,106.3221907
10.41862288,106.5091271
10.202543,106.2917451
22.15,105.833333
21.566666,106.283333
21.5,106.35
22.15,105.833333
21.5,106.35
21.5,106.35
22.033333,104.516666
21.5,106.35
22.066666,104.483333
21.883333,105.766666
22.15,105.85
22.15,105.5
21.866666,105.766666
21.5,106.35
22.016666,104.55
13.61565718,107.9222498
10.04371858,106.4307146
11.07796107,106.9508631
13.60851888,107.914774
11.27831007,106.5473407
11.06707825,106.9562824
13.604928,107.912883
13.99715382,108.6017216
10.6854668,106.48757240000002
13.61044396,107.9046387
13.61044396,107.9046387
11.02327055,106.7272077
13.60405728,107.9101018
13.6058095,107.9147408
13.60572285,107.9221277
11.8677989,107.9206125
10.782980300000002,106.8492692
14.211682500000002,108.0688245
14.21032765,108.7819752
14.99198441,107.7170819
14.30815447,108.80696770000002
10.35475464,106.21746709999998
10.76934349,106.8619869
11.10740107,106.5519264
14.1088135,109.0607691
14.27174101,107.8193811
14.21625458,108.0733952
10.12915692,105.7547284
14.12495344,109.0448878
14.30177882,108.9015611
11.54014303,107.3994632
14.43941038,108.9318077
9.87341405,106.0159155
14.00570678,108.8385614
14.43941038,108.9318077
10.78072371,106.4203607
13.88400342,108.674113
14.46274971,108.9139697
14.13736473,107.9519352
