TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
11.333888,104.451944
11.343888,104.924722
12.200555,105.947777
11.202777,105.24
11.53,104.666944
11.4325,104.734166
11.414444,104.837777
11.549722,104.6275
11.661111,104.626666
14.446944,106.565277
11.351666,104.932777
11.295833,105.254722
13.758055,107.060833
12.497222,106.177222
11.398888,104.865277
13.728888,106.988611
12.213055,104.820833
12.624444,104.973333
12.448888,105.382777
12.634444,104.914444
11.570555,104.673333
12.258888,105.762222
13.728611,106.182222
12.757777,106.136111
11.445,104.660833
11.303888,104.813888
12.288055,104.825277
11.399722,104.746111
11.3175,104.711388
13.519722,105.981388
11.394444,105.26138799999998
10.926944,104.709722
12.380277,104.886944
11.058055,105.223888
12.044722,104.731666
11.523611,104.669722
11.747222,105.0175
11.343611,104.924722
10.904444,104.538055
11.644722,104.684444
11.445,104.661666
11.344722,105.275833
11.288611,104.791111
11.435,104.801944
11.520833,104.665277
11.416944,105.339166
11.416111,104.810277
11.368055,105.274166
11.304722,104.780833
12.05,104.74
11.651666,105.539444
12.052777,104.738055
10.959444,104.764722
11.528055,104.654166
11.650277,104.678888
11.375277,105.265833
13.15,105.019444
12.408611,107.194166
12.906388,106.235277
11.4025,104.785555
11.310277,105.245555
11.361944,105.013611
11.429444,105.375833
11.361944,105.0175
10.694722,104.301111
13.4325,106.079166
11.445,104.661666
11.455833,105.166944
12.676944,104.929166
10.670555,104.154166
11.310555,104.539444
13.772777,104.7325
11.156666,105.218888
11.038888,104.766388
13.594444,106.822777
11.207222,105.275833
11.425833,104.538888
11.564166,104.598333
13.153610999999998,105.020277
13.15,105.019444
11.511111,104.702777
12.408611,107.194166
11.520833,104.666944
12.070833,104.726944
11.758611,105.852777
11.078888,105.194166
11.073333,105.319722
12.038611,105.971111
11.4425,105.187222
11.432222,105.363888
11.448611,104.664444
11.041666,104.771111
12.428055,106.044444
10.566111,104.270555
13.519722,105.981388
13.728611,106.182222
13.503611,106.342777
10.606666,104.268611
11.414444,104.841388
13.77,107.141388
13.080555,104.913055
11.650277,104.678888
12.076111,104.584722
12.683333,104.951111
11.729166,104.958611
11.440555,104.308611
11.161111,105.239166
11.431388,105.361111
12.014166,104.950277
13.078333,104.913055
11.409722,105.256666
13.572777,106.714722
11.438611,104.798333
10.949444,104.782222
10.927777,104.773055
11.5875,104.656111
11.344722,105.2475
11.513611,104.653333
11.528055,104.670833
12.443888,107.168611
11.993055,104.730833
11.321944,105.286944
11.530833,104.656944
11.509166,105.345833
11.435,105.201666
10.939444,104.780277
12.481944,106.154166
13.516111,105.955555
11.558888,104.641388
11.548333,105.073333
11.445833,104.656944
11.752777,105.021111
10.911388,104.771388
11.333888,104.778055
11.36,105.018333
11.548888,104.153333
13.670554999999998,106.941666
11.475833,105.169722
10.960277,104.745555
11.661111,104.626666
11.988611,104.726111
11.349166,105.2475
11.120277,104.860833
12.436944,103.942777
12.875833,104.946666
13.532222,106.000833
11.55,105.075277
13.455832999999998,106.111388
11.972222,104.734444
13.766388,107.048055
10.72,104.344166
12.692222,104.848055
11.520833,104.691944
11.758888,105.007222
13.724444,106.963611
12.072777,104.720555
11.451388,104.649722
11.453055,104.665277
11.406111,104.834166
13.520832999999998,107.220555
12.689444,104.847222
12.197222,104.6
10.911944,104.795833
11.480277,105.165
12.426944,107.558333
12.463611,106.168888
12.882222,104.966944
11.538055,104.668055
11.336388,104.771666
11.238888,105.270277
13.935555,106.355277
11.043611,104.768333
11.312222,104.765277
11.517222,104.711944
11.394722,104.6875
11.758888,105.029444
12.290555,106.031944
11.332777,104.774444
11.519166,104.677222
11.533611,104.602777
12.246111,105.435833
11.463888,104.643333
13.460277,106.141111
11.323888,105.282222
11.986666,104.725277
11.336388,105.235555
12.514166,105.994166
12.759166,104.902222
11.309444,105.28861100000002
11.932777,106.378611
13.149166,106.149722
13.601944,104.001388
12.290833,106.415277
11.990277,104.731666
10.960277,104.763888
11.361944,105.013611
12.707777,104.930833
11.651944,104.648611
11.3875,104.641944
11.275,104.706666
11.288611,105.2675
11.361111,105.016388
11.248611,105.316111
10.968888,104.701666
11.425,104.527777
13.525277,105.953888
11.966666,104.571111
11.308333,105.286944
10.933055,104.778611
11.433333,105.1925
12.257777,105.902222
11.611388,104.614722
11.138333,105.249166
11.528055,104.670833
11.516388,104.692777
11.431388,105.2025
12.051944,104.738888
11.313055,104.725
11.378611,104.683611
11.000833,104.737222
12.666944,104.908888
11.750833,105.019166
11.752777,105.021111
11.445,104.661666
11.661111,104.626666
11.028055,105.221944
12.138055,105.600277
12.201111,104.831666
13.518055,105.944444
11.334722,104.780833
11.038888,104.761944
10.669722,104.154166
10.919722,104.853611
12.837777,104.855277
12.378611,104.885
11.896944,104.620277
13.523333,105.999166
11.3275,104.419166
12.665277,104.926388
11.3375,104.789166
11.534444,104.676111
11.425833,104.522222
12.112222,105.818888
12.075277,104.720555
13.311388,103.945555
11.415277,104.8075
11.450277,104.6625
11.981944,104.489166
11.449444,104.759722
13.477777,106.579166
13.536944,105.980555
11.3275,104.78
11.383055,105.269444
11.4225,104.794722
12.063611,104.705833
13.593055,104.968611
12.106944,104.693055
11.401666,104.271111
11.416944,104.801944
12.759166,104.902222
11.856944,105.93111100000002
11.033611,104.759166
12.465277,107.205555
11.446666,104.658888
11.573333,104.593611
10.910277,104.652222
12.6525,104.885
12.07,104.719722
11.314166,104.373055
11.460555,104.786388
12.056666,104.659166
12.043888,104.742777
11.058055,105.223888
11.415277,104.806666
11.541666,104.615555
11.556111,104.564166
11.527222,104.668888
10.945,104.763055
12.031388,104.646111
11.541944,105.04138799999998
14.143888,106.464166
12.072777,104.729722
11.281388,105.2475
13.69,107.283888
12.078055,104.5875
11.033611,104.759166
11.041666,104.768333
11.972222,104.734444
13.521944,106.980277
10.937777,104.794166
11.758888,105.029444
11.216111,105.278611
12.104444,104.790555
12.759166,104.902222
11.323333,105.107222
13.540277,106.0075
11.260555,105.261111
10.946666,104.789444
11.546111,104.655
12.213611,106.448055
11.321944,104.717777
12.695833,105.109722
10.940555,104.911111
11.86,106.303888
10.971111,104.810555
11.241388,105.329722
11.293888,105.262222
11.4125,104.793611
11.450277,104.648888
11.396666,104.692777
13.607777,106.862777
12.668888,104.950277
11.499166,104.680833
11.3275,105.296944
11.456944,105.142222
11.520833,104.671666
12.14,105.5975
11.918888,104.701388
12.748333,104.890277
12.309722,105.0175
11.422222,104.538888
11.2,105.273055
11.059722,105.192222
10.950277,104.775833
12.033611,104.658611
11.538055,104.633055
11.362777,104.729722
11.038888,104.771944
13.006111,106.180555
11.000833,104.737222
11.492222,105.155833
12.095277,104.707777
11.321111,104.701111
11.459444,105.155833
11.717222,104.703611
11.809444,106.257777
13.482777,106.343611
12.665277,104.948333
11.723333,105.855277
11.435,104.798333
13.495277,105.966666
11.509166,105.345833
11.521944,104.670833
10.9575,104.766666
