TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
16.555555,106.448333
19.104444,102.932222
10.532777,106.283333
19.416111,103.285555
19.111944,102.946388
11.007777,107.277222
11.421111,106.728055
19.586388,103.436111
17.373888,105.737222
17.256944,106.161944
14.034444,107.726944
16.615833,106.544722
17.033610999999997,105.798888
12.092777,105.036666
16.8975,106.521111
17.388333,105.729722
16.528333,106.02638799999998
19.628888,103.4225
19.132777,102.968055
14.594444,107.63638799999998
16.829722,106.272777
16.684166,106.136944
19.556111,103.374444
17.056388000000002,105.792222
19.125277,102.939722
14.833611,107.205833
16.494444,106.510555
15.853611,106.781944
17.275833,105.592777
19.645,103.529166
16.648332999999997,106.218611
10.749444,107.001944
19.404166,103.005555
10.593333,104.3875
17.039444,105.949166
15.338055,105.964444
15.880833,106.634722
16.343611,106.475
19.217777,102.27
17.044444,105.794166
11.324444,106.35
19.193888,103.090833
15.75,106.848333
14.829166,107.146944
15.785,106.249444
16.908610999999997,105.896944
16.294166,106.936666
16.623888,106.589166
17.041388,106.3625
11.0125,107.023055
10.686111,107.153333
16.325554999999998,106.600833
15.163054999999998,106.044444
16.962777,106.36861100000002
19.253611,103.115
16.555555,106.448333
17.293611,105.686944
11.755,103.164444
16.119722,106.5575
17.483333,105.670833
17.28,106.1925
16.670833,106.060833
16.673054999999998,106.500555
16.623611,106.547222
19.221111,103.109722
16.79,106.473888
17.358333,105.721111
9.7175,104.889722
11.6375,105.845833
14.537776999999998,107.711666
19.168888,102.875277
19.133611,102.944166
19.191111,102.923611
15.420554999999998,106.104444
15.945555,106.407222
16.555555,106.448055
16.645833,106.341111
16.679166,106.208055
10.744166,107.125277
17.6625,105.766388
19.253611,103.115
16.675,106.277222
19.123611,103.025277
16.637777,106.315555
16.545,106.053888
15.169444,106.053055
17.403610999999998,105.758055
17.2775,105.589166
16.888333,106.535277
9.4725,104.845
15.164722,106.061388
19.296944,103.093611
15.628333,106.785555
16.224166,106.523333
17.115555,105.979722
16.728333,106.478055
15.7875,106.675833
19.1875,102.698333
16.209722,106.964722
16.468888,106.904722
14.5025,107.774444
11.874444,106.069722
10.583611,104.411111
16.545555,106.470555
17.576110999999997,105.756944
11.5275,105.167777
12.961666,104.640277
15.182777,106.083055
15.801666,106.449722
14.889722,107.101388
16.090277,106.657222
11.918055,106.767777
16.618610999999998,106.510277
17.224444000000002,106.171944
19.301666,103.117222
16.396666,107.165
15.832776999999998,106.665
19.1825,103.139444
16.624166,106.178611
14.595555,107.77361100000002
16.6025,105.804444
16.7125,106.0225
16.590277,106.093055
15.179166,106.084722
10.703333,107.498888
15.185555,106.08
19.115,102.996666
9.793611,104.895
16.288611,106.618333
15.78,106.437777
14.401110999999998,107.395833
13.860833,108.3575
10.427777,106.016111
16.767777,106.135277
17.2875,105.57388799999998
19.176666,103.005555
15.439722,107.34
17.399444,105.74388799999998
12.026944,105.540277
16.178055,106.026111
19.600833,103.442777
16.555555,106.448333
9.694166,105.041111
16.184444,106.537222
10.949444,106.277777
17.238888,106.173055
15.948054999999998,107.828888
16.831388,106.549722
19.356388,103.315
17.369444,105.719166
16.879722,105.862777
17.341388000000002,105.699444
16.902777,105.957777
16.584166,106.5
16.490833,106.528333
16.384444000000002,107.223055
14.111111,107.5575
19.196666,103.0975
12.703055,104.9725
16.648332999999997,106.218611
15.144166,106.055555
16.317222,107.059444
15.158611,106.056666
16.633611,106.472777
16.124722,106.550555
13.560277,107.703055
14.0225,107.888611
10.306666,106.255833
11.755,103.164444
14.945,107.020555
17.319722,105.710555
16.135555,106.548055
16.071111,106.647777
15.832776999999998,106.670833
13.7025,107.404166
15.876944,106.261111
16.241666,106.923055
17.196388,106.152222
9.416388,104.848888
19.195,102.950277
10.359444,106.148333
16.666110999999997,105.389166
16.049444,106.701388
11.755,103.164444
15.435833,107.000277
16.193610999999997,106.515555
16.143611,106.113055
14.545554999999998,107.658888
12.649722,104.995277
19.593888,103.453333
12.676944,105.022222
16.535833,106.135833
16.621944,106.509722
9.61,104.881388
16.239166,105.982777
16.316111,105.964444
16.792776999999997,106.479166
12.782777,105.069166
11.513888,105.121944
15.218333,106.041944
19.134444,102.948055
11.755,103.164444
16.204166,106.539166
19.713611,103.313888
16.805555,106.506388
15.437222,107.335555
14.813055,107.115
19.476944,103.124722
17.847777,105.853333
17.067777,106.365555
16.975277,106.532222
16.498888,106.419166
15.474444,108.138611
15.017777,107.077222
19.495555,103.258888
16.638054999999998,106.425277
16.641666,106.409444
17.181944,106.156666
11.173611,106.4975
19.463611,103.241388
11.858333,106.034722
17.334722,105.541111
17.058888,105.794166
16.647776999999998,106.376666
17.256944,106.161944
16.044722,106.608888
15.896111,106.658055
19.281388,103.112222
19.228611,103.056388
19.191111,102.923611
16.806388000000002,106.513055
16.760832999999998,105.953333
14.924722,108.942222
11.733333,106.318888
15.330555,105.983055
16.196944000000002,106.281944
17.569444,105.655833
16.123611,106.552777
10.348611,106.142777
14.650277,107.493055
17.321666,105.635277
19.570833,103.295277
16.843055,106.552777
16.361110999999998,106.471944
19.432777,103.216666
19.318888,103.141666
11.881944,106.749166
12.213333,105.911944
16.403610999999998,106.478611
14.529444,107.72166599999998
16.272776999999998,106.507777
19.196111,102.881666
16.213888,106.915277
16.555555,106.448333
16.2925,106.695277
16.616111,106.574166
16.839722000000002,106.736666
15.181388,105.994444
17.311666,105.64
17.611666,105.652222
19.300833,103.233333
19.181388,103.024444
16.660833,106.0625
16.171111,106.029166
9.6775,105.492222
9.519444,104.972777
11.755,103.164444
17.245276999999998,106.155277
11.468611,105.710555
12.171111,104.635833
19.171944,102.898055
16.366388,107.116944
16.729166,106.137222
16.49,106.130833
