TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
16.7253394,106.910646
17.817,105.783
10.59461182,107.1825612
15.37416865,108.6052773
16.7,106.233
17.316666,105.816666
12.92420642,109.23528799999998
17.483333,105.7
9.0128438,105.20449440000002
17.567,105.7
15.88456862,107.7772662
15.283333,107.1
17.25,106.916666
9.05171595,105.2445585
10.18213883,106.4148967
11.13883645,106.90274850000002
17.316666,105.6
17.7,105.767
15.74728021,108.4442333
9.99503874,105.3738992
19.267,105.7
9.70201948,105.3298062
14.89026108,108.8234915
10.83014076,107.5828602
11.2324916,107.3346304
14.71002328,108.05114170000002
11.54679745,106.376407
17.75,105.766666
16.783,106.1
15.66765975,108.212131
13.50521319,108.8579295
15.35005597,108.6316243
15.35612114,108.6073457
10.50559956,106.0096945
15.19657585,108.5579807
10.68582721,106.4098604
14.36009178,108.85374
15.3269624,108.5844024
10.74732299,107.0565841
19.583,103.283
11.14364867,107.588335
14.64045425,108.8779554
13.42224914,107.7722364
9.69306286,105.817547
13.97342441,108.4030405
15.3002308,108.61915259999998
14.87293255,108.4566876
10.58149373,106.4852409
11.18492608,105.9615985
11.20132302,107.7078259
17.583,105.75
14.84172077,108.7561604
11.10699011,107.0709619
10.62871353,106.6271489
14.99177722,108.34189840000002
10.75266414,107.3244595
20.467,104.133
18.617,105.667
14.87489474,108.7298021
11.17798953,106.1346843
14.8756043,108.7102832
11.24353077,106.9290745
10.30914541,106.3177475
16.316666,106.566666
15.39392479,108.355478
12.95399747,108.0363532
16.65,106.333333
8.94769534,105.23630049999998
10.42351941,105.93816409999998
10.66956562,106.9171333
17.833333,106.15
15.66783745,108.2261132
12.06450461,107.15149840000002
15.70841665,108.22090190000002
14.81058906,109.0063622
14.58216139,108.9276974
9.45873427,105.8479611
18.8,105.966666
19.083,105.583
15.883,106.917
14.26825968,107.808223
10.18110938,104.051104
10.02000144,105.61759
15.833,106.683
13.94618065,108.2266685
12.95979036,108.6986628
17.216666,106.833333
11.28954096,106.6445057
15.94054745,107.9815379
14.2904994,108.9554186
10.39883532,106.0248804
9.8486301,106.5812334
15.73993379,108.4340645
11.14894782,107.7045946
10.56345233,107.2435486
15.02806563,108.6863505
17.35,106.45
10.58149373,106.4852409
9.36265593,105.9296941
12.91531908,108.0506231
16.9,105.9
17.167,107.333
11.12400844,106.9594075
20.283,104.683
10.54966437,106.5234697
14.72476994,108.8102868
10.45333408,106.2151084
15.44635771,108.5969977
15.9,106.716666
20.4,103.95
15.28464334,108.5150779
16.633,106.417
14.2933525,108.7700429
9.93348127,105.4167102
10.06042473,106.3276768
15.65859234,108.3548976
16.03834646,108.2406567
10.4563594,106.1301466
17.316666,105.566666
10.04247084,106.6952955
12.91162568,109.1164984
11.50508718,106.1983273
18.8,105.967
11.17647262,106.810517
15.39629762,108.5631149
18.6,105.7
15.45478121,108.3081361
15.28087465,108.50116090000002
19.583,103.667
15.733,106.85
18.683,105.6
16.883,106.417
13.05871139,108.3640854
11.14975992,107.0291545
17.233333,106.283333
13.3502559,109.1491547
9.94873459,105.5061446
11.63116022,106.3181142
10.75777952,106.4924981
10.86979899,105.2568976
10.37514713,105.000667
15.50774793,108.2813647
14.20261489,108.2170899
10.36214869,106.1745653
15.9,106.75
15.333332999999998,107.066666
10.78704476,106.4222196
18.3,105.1
17.233333,106.833333
19.283,104.433
11.40433138,107.2013555
10.38238318,104.9960987
9.61222409,105.5284226
18.316666,105.1
11.73964986,106.9526355
9.98413145,105.4185995
15.81412204,108.0188864
9.94873459,105.5061446
10.40557743,106.3948832
11.20436841,106.8317518
15.883,106.917
17.833333,105.8
15.57289603,108.2180723
14.31793233,108.26848259999998
15.54438327,108.2492038
10.7699399,106.4056774
15.96965268,107.8325907
15.26598092,108.6269854
11.12597642,106.9347047
19.183333,105.733333
17.85,105.783333
14.72756826,108.8195443
10.85063634,106.3566539
10.8669366,106.3512383
10.49122974,105.9776632
15.933333,106.816666
12.93510485,108.04302309999998
14.75010265,108.9112572
15.59575507,108.2401322
11.60731557,108.74981409999998
15.616666,106.95
15.30783027,108.5697274
15.59385529,108.3053983
