TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
19.347222,103.153888
19.528333,103.284166
19.1375,103.065
15.728055,106.384166
19.442777,102.883333
12.673333,104.914444
16.683611,105.574166
15.62,105.96111100000002
19.556388,103.294444
15.156666,106.250277
15.8025,106.311111
15.801666,106.311111
15.806666,106.230833
16.638054999999998,105.678888
19.265833,103.068055
15.388333,106.5125
19.1375,103.065
15.972222,106.744722
17.146388,106.038888
16.686944,106.105833
19.337777,103.220833
17.163055,106.149166
16.380554999999998,106.53861100000002
16.706388,105.568611
12.756388,104.891388
16.321388,106.568055
16.663611,105.588055
16.6575,105.569166
19.379444,103.219166
16.730555,106.501111
16.659166,105.583333
19.386388,103.181944
16.366666,106.296944
14.980555,106.97166599999998
16.570555,105.8475
19.531666,102.858333
19.466111,102.531666
19.283611,103.126111
15.422222,107.006666
15.212222,106.1825
16.684166,106.266388
15.334444,106.136666
11.303055,105.28861100000002
19.183888,102.986388
19.745555,102.291666
15.183888,106.223333
19.583055,103.36
15.7675,106.419166
15.724444,106.366666
16.697222,105.59666599999998
19.948333,102.332222
15.406388,106.845277
14.868054999999998,107.126666
17.199444,106.105277
17.434722,105.033888
11.207222,104.805833
19.555833,103.431666
16.57,105.763055
15.066111,106.919444
19.462777,102.898333
15.947222,106.473611
17.353333,105.191111
19.497222,103.258888
17.738888,104.537777
16.665554999999998,105.570277
17.119444,106.044444
19.456666,102.553611
15.228055,106.240277
19.304722,103.075277
19.594722,103.683888
17.07,105.988888
19.490555,103.2875
15.226944,106.138055
16.633611,105.655555
16.695555,106.190277
15.28,106.745555
16.586666,105.3075
14.724444,106.096388
17.202776999999998,106.145555
15.6275,106.242777
19.535833,103.049722
19.417222,102.860833
15.449722,106.381388
16.827222,106.061666
19.570833,103.026388
15.794722,106.26138799999998
15.165555,106.271666
15.964444,106.579444
15.428333,106.323611
16.6575,105.569166
16.350555,106.271666
19.287222,103.134444
15.172222,106.231666
17.120276999999998,106.005833
15.415555,106.349722
15.086111,106.902777
19.244444,103.096944
15.957776999999998,106.498055
17.028610999999998,105.938888
17.4475,105.075277
19.347222,103.151111
19.597777,103.108055
19.544166,103.192777
15.767222,106.35
19.461388,102.518333
15.408055,106.385
19.601111,103.691666
15.954166,106.738055
16.496111,106.138611
19.199166,103.001388
16.611944,106.080277
14.810833,107.18111100000002
11.101388,105.223333
19.485833,103.274166
15.824722,106.75
16.868610999999998,106.117222
15.7925,106.35111100000002
15.947222,106.473611
16.608333,105.658333
16.261388,106.52
16.872222,105.924722
